,MatchId,MapName,RoundNum,RoundTick,BombPlantedA,BombPlantedB,AttackerSide,VictimSide,AttackerSteamId,EventType,VictimSteamId,TAlive,CTAlive,TTotalHp,CTTotalHp,ClosestDistToA_T,ClosestDistToB_T,ChangeClosestDistToA_T,ChangeClosestDistToB_T,ClosestDistToA_CT,ClosestDistToB_CT,ChangeClosestDistToA_CT,ChangeClosestDistToB_CT,RoundEndReason,CTBuyType,TBuyType,WinningSide,TWinProb
4520,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,8258,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,33.0,20.0,0.0,-3.0,7.0,12.0,4.0,0.0,BombDefused,Pistol,Pistol,CT,0.43794220117285776
4521,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,8387,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,33.0,19.0,0.0,-1.0,14.0,12.0,7.0,0.0,BombDefused,Pistol,Pistol,CT,0.44441191820461917
4522,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,8516,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,33.0,19.0,0.0,0.0,14.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.4430700591078884
4523,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,8645,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,33.0,17.0,0.0,-2.0,6.0,12.0,-8.0,0.0,BombDefused,Pistol,Pistol,CT,0.44001028813198917
4524,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,8774,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,32.0,16.0,-1.0,-1.0,6.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.4440143918188246
4525,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,8903,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,31.0,16.0,-1.0,0.0,17.0,12.0,11.0,0.0,BombDefused,Pistol,Pistol,CT,0.45355569747812985
4526,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9032,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,31.0,14.0,0.0,-2.0,20.0,12.0,3.0,0.0,BombDefused,Pistol,Pistol,CT,0.4574601665277925
4527,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9161,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,32.0,14.0,1.0,0.0,19.0,12.0,-1.0,0.0,BombDefused,Pistol,Pistol,CT,0.4547669087353941
4528,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9290,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,31.0,13.0,-1.0,-1.0,19.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.4574338996714348
4529,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9419,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,30.0,16.0,-1.0,3.0,20.0,12.0,1.0,0.0,BombDefused,Pistol,Pistol,CT,0.4539549419544509
4530,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9548,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,30.0,16.0,0.0,0.0,20.0,11.0,0.0,-1.0,BombDefused,Pistol,Pistol,CT,0.45241836351561554
4531,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9677,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,30.0,17.0,0.0,1.0,21.0,10.0,1.0,-1.0,BombDefused,Pistol,Pistol,CT,0.45034006401136334
4532,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9806,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,28.0,22.0,-2.0,5.0,21.0,11.0,0.0,1.0,BombDefused,Pistol,Pistol,CT,0.44414028624044516
4533,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9935,False,False,,,,PositionUpdate,,5.0,5.0,386.0,400.0,28.0,23.0,0.0,1.0,21.0,12.0,0.0,1.0,BombDefused,Pistol,Pistol,CT,0.44222472876418056
4534,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,9960,False,False,T,CT,7.656119798973658e+16,DamageDealt,7.656119799068226e+16,5.0,5.0,386.0,397.0,28.0,23.0,0.0,1.0,21.0,12.0,0.0,1.0,BombDefused,Pistol,Pistol,CT,0.4514944665114594
4535,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10064,False,False,,,,PositionUpdate,,5.0,5.0,386.0,397.0,28.0,23.0,0.0,0.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.45097556357366647
4536,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10193,False,False,,,,PositionUpdate,,5.0,5.0,386.0,397.0,26.0,21.0,-2.0,-2.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.4566343837524215
4537,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10214,False,False,T,CT,7.656119798973658e+16,DamageDealt,7.656119798771366e+16,5.0,5.0,386.0,374.0,26.0,21.0,-2.0,-2.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.52894839877642
4538,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10258,False,False,T,CT,7.656119798973658e+16,DamageDealt,7.656119798771366e+16,5.0,5.0,386.0,351.0,26.0,21.0,-2.0,-2.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.599993175888531
4539,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10282,False,False,T,CT,7.656119798973658e+16,DamageDealt,7.656119798771366e+16,5.0,5.0,386.0,328.0,26.0,21.0,-2.0,-2.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.6671269047948295
4540,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10302,False,False,T,CT,7.656119798973658e+16,DamageDealt,7.656119798771366e+16,5.0,5.0,386.0,297.0,26.0,21.0,-2.0,-2.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.7476204063189287
4541,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10322,False,False,,,,PositionUpdate,,5.0,5.0,386.0,297.0,26.0,21.0,0.0,0.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.7478924202259244
4542,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10403,False,False,CT,T,7.656119800485496e+16,DamageDealt,7.656119798973658e+16,5.0,5.0,286.0,297.0,26.0,21.0,0.0,0.0,21.0,12.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.44627032834932334
4543,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10451,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,27.0,22.0,1.0,1.0,21.0,10.0,0.0,-2.0,BombDefused,Pistol,Pistol,CT,0.4416599817235476
4544,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10580,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,27.0,22.0,0.0,0.0,21.0,8.0,0.0,-2.0,BombDefused,Pistol,Pistol,CT,0.4397202725642768
4545,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10709,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,27.0,22.0,0.0,0.0,21.0,8.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.4394085178513834
4546,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10838,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,27.0,22.0,0.0,0.0,21.0,9.0,0.0,1.0,BombDefused,Pistol,Pistol,CT,0.43968939050945843
4547,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,10967,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,17.0,22.0,-10.0,0.0,20.0,9.0,-1.0,0.0,BombDefused,Pistol,Pistol,CT,0.4511419672191081
4548,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11096,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,15.0,22.0,-2.0,0.0,19.0,11.0,-1.0,2.0,BombDefused,Pistol,Pistol,CT,0.45503351677618076
4549,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11225,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,14.0,22.0,-1.0,0.0,17.0,17.0,-2.0,6.0,BombDefused,Pistol,Pistol,CT,0.45883773056606236
4550,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11357,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,12.0,22.0,-2.0,0.0,6.0,13.0,-11.0,-4.0,BombDefused,Pistol,Pistol,CT,0.44963842233699514
4551,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11486,False,False,,,,PositionUpdate,,5.0,5.0,286.0,297.0,9.0,22.0,-3.0,0.0,14.0,15.0,8.0,2.0,BombDefused,Pistol,Pistol,CT,0.4627030263445975
4552,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11597,False,False,CT,T,7.656119798395666e+16,DamageDealt,7.656119811492987e+16,5.0,5.0,200.0,297.0,9.0,22.0,-3.0,0.0,14.0,15.0,8.0,2.0,BombDefused,Pistol,Pistol,CT,0.21913153882599928
4553,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11615,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,9.0,22.0,0.0,0.0,7.0,13.0,-7.0,-2.0,BombDefused,Pistol,Pistol,CT,0.2137265490712392
4554,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11744,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,9.0,22.0,0.0,0.0,7.0,15.0,0.0,2.0,BombDefused,Pistol,Pistol,CT,0.21518348530776735
4555,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,11873,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,9.0,22.0,0.0,0.0,7.0,16.0,0.0,1.0,BombDefused,Pistol,Pistol,CT,0.21529691612760596
4556,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12002,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,7.0,22.0,-2.0,0.0,7.0,18.0,0.0,2.0,BombDefused,Pistol,Pistol,CT,0.21768357237042996
4557,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12131,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,7.0,22.0,0.0,0.0,14.0,16.0,7.0,-2.0,BombDefused,Pistol,Pistol,CT,0.2201910646633684
4558,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12263,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,5.0,22.0,-2.0,0.0,14.0,15.0,0.0,-1.0,BombDefused,Pistol,Pistol,CT,0.22052521088307028
4559,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12392,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,4.0,22.0,-1.0,0.0,14.0,12.0,0.0,-3.0,BombDefused,Pistol,Pistol,CT,0.21980533634616586
4560,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12521,False,False,,,,PositionUpdate,,5.0,5.0,200.0,297.0,5.0,22.0,1.0,0.0,14.0,15.0,0.0,3.0,BombDefused,Pistol,Pistol,CT,0.22029254679953478
4561,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12549,False,False,CT,T,7.656119800485496e+16,DamageDealt,7.656119801643256e+16,5.0,5.0,100.0,297.0,5.0,22.0,1.0,0.0,14.0,15.0,0.0,3.0,BombDefused,Pistol,Pistol,CT,0.07133209276348793
4562,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12609,False,False,T,CT,7.656119801324333e+16,DamageDealt,7.656119800485496e+16,5.0,5.0,100.0,197.0,5.0,22.0,1.0,0.0,14.0,15.0,0.0,3.0,BombDefused,Pistol,Pistol,CT,0.2131761314336405
4563,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12650,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,5.0,22.0,0.0,0.0,14.0,17.0,0.0,2.0,BombDefused,Pistol,Pistol,CT,0.213865004526662
4564,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12779,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,3.0,22.0,-2.0,0.0,14.0,18.0,0.0,1.0,BombDefused,Pistol,Pistol,CT,0.2157137811567534
4565,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,12908,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,4.0,22.0,1.0,0.0,14.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.21464496047015305
4566,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13037,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,-2.0,0.0,14.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.2160243849961272
4567,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13166,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,1.0,22.0,-1.0,0.0,14.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.2167358103137229
4568,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13295,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,1.0,22.0,0.0,0.0,6.0,18.0,-8.0,0.0,BombDefused,Pistol,Pistol,CT,0.21230593277778673
4569,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13424,False,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,1.0,22.0,0.0,0.0,6.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.2128124578072975
4570,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13549,True,False,T,CT,7.656119801324333e+16,BombPlant,,5.0,5.0,100.0,197.0,1.0,22.0,0.0,0.0,6.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.42600577675468765
4571,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13553,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,1.0,22.0,0.0,0.0,6.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.42599262837629576
4572,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13682,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,1.0,0.0,12.0,18.0,6.0,0.0,BombDefused,Pistol,Pistol,CT,0.42888838439051485
4573,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13811,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,0.0,0.0,10.0,18.0,-2.0,0.0,BombDefused,Pistol,Pistol,CT,0.4259677674798197
4574,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,13940,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,0.0,0.0,10.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.42583474591337295
4575,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14069,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,0.0,0.0,9.0,18.0,-1.0,0.0,BombDefused,Pistol,Pistol,CT,0.4246486871835355
4576,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14198,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,3.0,22.0,1.0,0.0,9.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.423114029143673
4577,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14327,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,-1.0,0.0,8.0,18.0,-1.0,0.0,BombDefused,Pistol,Pistol,CT,0.42308965925459063
4578,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14456,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,2.0,22.0,0.0,0.0,8.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.42290739767779983
4579,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14585,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,1.0,22.0,-1.0,0.0,6.0,18.0,-2.0,0.0,BombDefused,Pistol,Pistol,CT,0.4222178164829821
4580,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14714,True,False,,,,PositionUpdate,,5.0,5.0,100.0,197.0,1.0,22.0,0.0,0.0,8.0,18.0,2.0,0.0,BombDefused,Pistol,Pistol,CT,0.4237030670335057
4581,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14721,True,False,CT,T,7.656119798395666e+16,DamageDealt,7.656119801324333e+16,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,8.0,18.0,2.0,0.0,BombDefused,Pistol,Pistol,CT,0.1666232786106922
4582,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14843,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,7.0,18.0,-1.0,0.0,BombDefused,Pistol,Pistol,CT,0.1657988779847814
4583,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,14972,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,5.0,18.0,-2.0,0.0,BombDefused,Pistol,Pistol,CT,0.16478118230206873
4584,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15101,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,-4.0,0.0,BombDefused,Pistol,Pistol,CT,0.16299728956173157
4585,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15230,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.1630854497306446
4586,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15359,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.1628488995996592
4587,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15488,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.16261262591094397
4588,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15630,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.16235286117425374
4589,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15759,True,False,,,,PositionUpdate,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.1621171678056285
4590,BLAST-Premier-Spring-Showdown-2021-astralis-vs-og-bo3,de_dust2,16,15772,False,False,CT,T,7.656119799068226e+16,BombPlant,,5.0,5.0,0.0,197.0,1.0,22.0,0.0,0.0,1.0,18.0,0.0,0.0,BombDefused,Pistol,Pistol,CT,0.06572430050278803
